opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,engage_month,close_month,close_value,manager,regional_office,sector,year_established,revenue,employees,office_location,employee_size,time_to_close,time_to_close_bin
XBLA9VO6,James Ascencio,GTX Plus Basic,Sonron,Won,2017-04-07,2017-05-18,2017-04-01,2017-05-01,1103,Summer Sewald,West,telecommunications,1999,1699850000,5108,United States,5001 - 7500,41,31 - 60 days
QL7H3WQZ,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-07,2017-04-09,2017-04-01,2017-04-01,1091,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,2,0 - 30 days
DXBLA2BS,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-04-07,2017-04-17,2017-04-01,2017-04-01,1189,Melvin Marxen,Central,medical,1984,441080000,1210,United States,1001 - 2500,10,0 - 30 days
EYW0QD8A,Jonathan Berthelot,GTXPro,Streethex,Won,2017-04-07,2017-06-27,2017-04-01,2017-06-01,4534,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,81,61 - 90 days
NXWNJ7U5,Kami Bicknell,GTX Basic,Golddex,Lost,2017-04-07,2017-05-12,2017-04-01,2017-05-01,0,Summer Sewald,West,finance,2008,52500000,165,United States,0 - 1000,35,31 - 60 days
8LVFBGN4,Kami Bicknell,GTX Plus Basic,Konex,Lost,2017-04-07,2017-04-16,2017-04-01,2017-04-01,0,Summer Sewald,West,technology,1980,7708380000,13756,United States,10000 +,9,0 - 30 days
UUGY3W44,Kary Hendrixson,GTX Basic,NA,Engaging,2017-04-07,NA,2017-04-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
BHHDOY2E,Kary Hendrixson,MG Advanced,NA,Engaging,2017-04-07,NA,2017-04-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
SUQNORF2,Lajuana Vencill,GTX Basic,Codehow,Lost,2017-04-07,2017-04-16,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,9,0 - 30 days
3M03SX77,Markita Hansen,GTX Basic,Condax,Won,2017-04-07,2017-04-13,2017-04-01,2017-04-01,522,Celia Rouche,West,medical,2017,4540000,9,United States,0 - 1000,6,0 - 30 days
C7Y0UUIN,Markita Hansen,GTXPro,Goodsilron,Won,2017-04-07,2017-05-27,2017-04-01,2017-05-01,5012,Celia Rouche,West,marketing,2000,2952730000,5107,United States,5001 - 7500,50,31 - 60 days
DI6H5ERU,Maureen Marcano,GTX Plus Basic,Rantouch,Won,2017-04-07,2017-04-08,2017-04-01,2017-04-01,1109,Summer Sewald,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,1,0 - 30 days
SQZ293C0,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-07,2017-04-13,2017-04-01,2017-04-01,4659,Dustin Brinkmann,Central,retail,2007,894330000,1635,Italy,1001 - 2500,6,0 - 30 days
2SGRE4VE,Niesha Huffines,GTX Basic,Cancity,Lost,2017-04-07,2017-04-16,2017-04-01,2017-04-01,0,Melvin Marxen,Central,retail,2001,718620000,2448,United States,1001 - 2500,9,0 - 30 days
AMKR98V4,Versie Hillebrand,GTX Plus Pro,Codehow,Lost,2017-04-07,2017-06-13,2017-04-01,2017-06-01,0,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,67,61 - 90 days
DESFU690,Versie Hillebrand,GTX Plus Pro,Treequote,Lost,2017-04-07,2017-04-09,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,2,0 - 30 days
V8HMIE7M,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-04-07,2017-05-30,2017-04-01,2017-05-01,0,Dustin Brinkmann,Central,marketing,1985,375430000,1190,United States,1001 - 2500,53,31 - 60 days
91JBU17E,Versie Hillebrand,MG Advanced,Rangreen,Lost,2017-04-07,2017-04-12,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,5,0 - 30 days
XDECB9X2,Vicki Laflamme,GTX Basic,NA,Engaging,2017-04-07,NA,2017-04-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
4MMQZHCK,Vicki Laflamme,MG Advanced,Konex,Lost,2017-04-07,2017-04-16,2017-04-01,2017-04-01,0,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,9,0 - 30 days
RSKU2ZHM,Zane Levy,MG Advanced,Finjob,Lost,2017-04-07,2017-04-13,2017-04-01,2017-04-01,0,Summer Sewald,West,employment,1988,2059900000,3644,United States,2051 - 5000,6,0 - 30 days
8LTQ9ESQ,Anna Snelling,MG Advanced,dambase,Lost,2017-04-08,2017-04-15,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,marketing,1995,2173980000,2928,United States,2051 - 5000,7,0 - 30 days
EBBIJKLT,Anna Snelling,GTX Plus Basic,Stanredtax,Won,2017-04-08,2017-04-15,2017-04-01,2017-04-01,1142,Dustin Brinkmann,Central,finance,1987,1698200000,3798,United States,2051 - 5000,7,0 - 30 days
GL95LARP,Cassey Cress,GTXPro,NA,Engaging,2017-04-08,NA,2017-04-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
8RIKWACO,Corliss Cosme,GTX Basic,Zathunicon,Won,2017-04-08,2017-05-27,2017-04-01,2017-05-01,491,Cara Losch,East,retail,2010,71120000,144,United States,0 - 1000,49,31 - 60 days
FM505XD5,Daniell Hammack,GTX Plus Pro,Y-corporation,Engaging,2017-04-08,NA,2017-04-01,NA,NA,Rocco Neubert,East,employment,1983,2871350000,9561,United States,7501 - 10000,NA,NA
U3394VAL,Darcel Schlecht,GTXPro,Finhigh,Lost,2017-04-08,2017-04-18,2017-04-01,2017-04-01,0,Melvin Marxen,Central,finance,2006,1102430000,1759,United States,1001 - 2500,10,0 - 30 days
G58AHYTW,Darcel Schlecht,MG Special,Domzoom,Lost,2017-04-08,2017-04-14,2017-04-01,2017-04-01,0,Melvin Marxen,Central,entertainment,1998,217870000,551,United States,0 - 1000,6,0 - 30 days
KK7L97V7,Darcel Schlecht,GTXPro,Funholding,Won,2017-04-08,2017-04-09,2017-04-01,2017-04-01,5678,Melvin Marxen,Central,finance,1991,2819500000,7227,United States,5001 - 7500,1,0 - 30 days
GWRPJWRO,Donn Cantrell,GTXPro,Bioplex,Lost,2017-04-08,2017-04-16,2017-04-01,2017-04-01,0,Rocco Neubert,East,medical,1991,326820000,1016,United States,1001 - 2500,8,0 - 30 days
GNKFTK7J,Donn Cantrell,GTX Basic,Sumace,Won,2017-04-08,2017-06-14,2017-04-01,2017-06-01,547,Rocco Neubert,East,retail,2000,167890000,493,Romania,0 - 1000,67,61 - 90 days
UEL6CAP9,Garret Kinder,GTX Basic,Umbrella Corporation,Lost,2017-04-08,2017-04-16,2017-04-01,2017-04-01,0,Cara Losch,East,finance,1998,2022140000,5113,United States,5001 - 7500,8,0 - 30 days
2FEA30KT,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-04-08,2017-05-25,2017-04-01,2017-05-01,935,Celia Rouche,West,retail,1996,2214940000,5374,United States,5001 - 7500,47,31 - 60 days
P2VXL7MO,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-04-08,2017-04-10,2017-04-01,2017-04-01,4761,Celia Rouche,West,software,1996,6354870000,16780,United States,10000 +,2,0 - 30 days
YT7QY06V,Hayden Neloms,MG Advanced,Newex,Won,2017-04-08,2017-04-14,2017-04-01,2017-04-01,3224,Celia Rouche,West,services,1991,1012720000,3492,Germany,2051 - 5000,6,0 - 30 days
L66MAMK5,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-04-08,2017-04-17,2017-04-01,2017-04-01,501,Summer Sewald,West,marketing,2008,894370000,1593,Poland,1001 - 2500,9,0 - 30 days
RGYBSSEK,Lajuana Vencill,MG Advanced,Statholdings,Won,2017-04-08,2017-04-17,2017-04-01,2017-04-01,3532,Dustin Brinkmann,Central,employment,1997,291270000,586,United States,0 - 1000,9,0 - 30 days
J6F10SFK,Markita Hansen,MG Advanced,NA,Engaging,2017-04-08,NA,2017-04-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
5KC9ZGBX,Maureen Marcano,GTXPro,Xx-holding,Won,2017-04-08,2017-04-12,2017-04-01,2017-04-01,4320,Summer Sewald,West,finance,1993,7537240000,20293,United States,10000 +,4,0 - 30 days
AYIPNQFR,Moses Frase,MG Special,Genco Pura Olive Oil Company,Lost,2017-04-08,2017-04-10,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,retail,2007,894330000,1635,Italy,1001 - 2500,2,0 - 30 days
Q1MP64HG,Reed Clapper,GTX Plus Basic,Zotware,Won,2017-04-08,2017-06-11,2017-04-01,2017-06-01,1123,Rocco Neubert,East,software,1979,4478470000,13809,United States,10000 +,64,61 - 90 days
XGD6BFD6,Rosie Papadopoulos,GTXPro,Xx-zobam,Won,2017-04-08,2017-04-09,2017-04-01,2017-04-01,5217,Cara Losch,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,1,0 - 30 days
1IH166HI,Versie Hillebrand,MG Special,Codehow,Lost,2017-04-08,2017-05-27,2017-04-01,2017-05-01,0,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,49,31 - 60 days
U4IJO6SL,Vicki Laflamme,GTXPro,NA,Engaging,2017-04-08,NA,2017-04-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
BK85705L,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-04-08,2017-06-10,2017-04-01,2017-06-01,595,Celia Rouche,West,medical,1985,2741370000,9226,United States,7501 - 10000,63,61 - 90 days
77MKNCO3,Vicki Laflamme,GTX Plus Pro,Konex,Won,2017-04-08,2017-04-16,2017-04-01,2017-04-01,5848,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,8,0 - 30 days
OB7TAJOZ,Zane Levy,GTX Basic,Faxquote,Lost,2017-04-08,2017-04-09,2017-04-01,2017-04-01,0,Summer Sewald,West,telecommunications,1995,1825820000,5595,United States,5001 - 7500,1,0 - 30 days
DU0E2LMZ,Zane Levy,MG Special,Plexzap,Lost,2017-04-08,2017-04-13,2017-04-01,2017-04-01,0,Summer Sewald,West,retail,2001,2437850000,4874,United States,2051 - 5000,5,0 - 30 days
1B4CL153,Zane Levy,GTX Plus Pro,Xx-holding,Won,2017-04-08,2017-04-17,2017-04-01,2017-04-01,5884,Summer Sewald,West,finance,1993,7537240000,20293,United States,10000 +,9,0 - 30 days
93X2W24Q,Anna Snelling,MG Advanced,Betatech,Won,2017-04-09,2017-06-02,2017-04-01,2017-06-01,3666,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,54,31 - 60 days
U0E9CRX5,Boris Faz,GTX Basic,Zathunicon,Lost,2017-04-09,2017-04-18,2017-04-01,2017-04-01,0,Rocco Neubert,East,retail,2010,71120000,144,United States,0 - 1000,9,0 - 30 days
I7KV29LC,Cassey Cress,GTX Basic,Konex,Won,2017-04-09,2017-04-20,2017-04-01,2017-04-01,598,Rocco Neubert,East,technology,1980,7708380000,13756,United States,10000 +,11,0 - 30 days
NNM6GN1J,Cassey Cress,MG Advanced,Initech,Won,2017-04-09,2017-04-16,2017-04-01,2017-04-01,3275,Rocco Neubert,East,telecommunications,1994,6395050000,20275,United States,10000 +,7,0 - 30 days
D1UDLFVY,Cecily Lampkin,GTX Basic,Funholding,Lost,2017-04-09,2017-04-10,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,finance,1991,2819500000,7227,United States,5001 - 7500,1,0 - 30 days
M8WP93D4,Cecily Lampkin,GTX Basic,Isdom,Lost,2017-04-09,2017-04-18,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,9,0 - 30 days
3GPAFD3X,Cecily Lampkin,MG Special,Zumgoity,Lost,2017-04-09,2017-04-20,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,medical,1984,441080000,1210,United States,1001 - 2500,11,0 - 30 days
PVLGUIEN,Corliss Cosme,MG Advanced,NA,Engaging,2017-04-09,NA,2017-04-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
XUQ7RS1Q,Daniell Hammack,GTXPro,Betasoloin,Lost,2017-04-09,2017-05-30,2017-04-01,2017-05-01,0,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,51,31 - 60 days
UFGI9P05,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-04-09,2017-04-18,2017-04-01,2017-04-01,4978,Melvin Marxen,Central,medical,1992,3922420000,6837,United States,5001 - 7500,9,0 - 30 days
RDQZ245F,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-09,2017-05-29,2017-04-01,2017-05-01,56,Celia Rouche,West,software,2013,98790000,96,United States,0 - 1000,50,31 - 60 days
JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,2017-04-01,2017-04-01,3077,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,5,0 - 30 days
R0XAJA2I,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-04-09,2017-04-17,2017-04-01,2017-04-01,974,Celia Rouche,West,technology,1997,8170380000,16499,Korea,10000 +,8,0 - 30 days
BU1B6PHK,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-09,2017-04-10,2017-04-01,2017-04-01,915,Summer Sewald,West,entertainment,1993,4269899999.9999995,6472,United States,5001 - 7500,1,0 - 30 days
C3918FWQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-04-09,2017-08-12,2017-04-01,2017-08-01,0,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,125,90+ days
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-04-09,2017-04-16,2017-04-01,2017-04-01,0,Summer Sewald,West,retail,2009,497110000,1588,United States,1001 - 2500,7,0 - 30 days
Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,2017-04-01,2017-06-01,983,Summer Sewald,West,medical,2017,4540000,9,United States,0 - 1000,72,61 - 90 days
E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,2017-04-01,2017-04-01,1204,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,1,0 - 30 days
Y35ES8UY,Moses Frase,GTX Plus Pro,Condax,Lost,2017-04-09,2017-04-16,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,medical,2017,4540000,9,United States,0 - 1000,7,0 - 30 days
QDRYCR05,Niesha Huffines,GTX Plus Basic,Konmatfix,Won,2017-04-09,2017-04-10,2017-04-01,2017-04-01,970,Melvin Marxen,Central,marketing,1985,375430000,1190,United States,1001 - 2500,1,0 - 30 days
TYWS7KJR,Reed Clapper,GTX Basic,Betasoloin,Won,2017-04-09,2017-04-16,2017-04-01,2017-04-01,575,Rocco Neubert,East,medical,1999,251410000,495,United States,0 - 1000,7,0 - 30 days
X22G55Y5,Rosie Papadopoulos,GTX Plus Pro,Ganjaflex,Won,2017-04-09,2017-06-18,2017-04-01,2017-06-01,5986,Cara Losch,East,retail,1995,5158710000,17479,Japan,10000 +,70,61 - 90 days
X7FZMKZW,Versie Hillebrand,GTX Plus Basic,Finhigh,Lost,2017-04-09,2017-04-21,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,finance,2006,1102430000,1759,United States,1001 - 2500,12,0 - 30 days
72WE0PUH,Vicki Laflamme,MG Special,Rantouch,Won,2017-04-09,2017-06-16,2017-04-01,2017-06-01,64,Celia Rouche,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,68,61 - 90 days
45B6VA2Y,Violet Mclelland,MG Special,NA,Engaging,2017-04-09,NA,2017-04-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
SKBDCYV5,Zane Levy,GTX Plus Basic,Zencorporation,Engaging,2017-04-09,NA,2017-04-01,NA,NA,Summer Sewald,West,technology,2011,40790000,142,China,0 - 1000,NA,NA
HLGGWYP1,Zane Levy,GTX Basic,Scotfind,Lost,2017-04-09,2017-04-15,2017-04-01,2017-04-01,0,Summer Sewald,West,software,1996,6354870000,16780,United States,10000 +,6,0 - 30 days
RU3OP2BA,Zane Levy,MG Advanced,J-Texon,Won,2017-04-09,2017-06-26,2017-04-01,2017-06-01,3070,Summer Sewald,West,retail,1989,1388670000,3583,United States,2051 - 5000,78,61 - 90 days
YXOM4S7G,Anna Snelling,MG Special,Finhigh,Lost,2017-04-10,2017-04-11,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,finance,2006,1102430000,1759,United States,1001 - 2500,1,0 - 30 days
JPH5WS60,Boris Faz,GTX Basic,Initech,Lost,2017-04-10,2017-04-11,2017-04-01,2017-04-01,0,Rocco Neubert,East,telecommunications,1994,6395050000,20275,United States,10000 +,1,0 - 30 days
O1TDG6YN,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,2017-04-10,2017-04-17,2017-04-01,2017-04-01,0,Rocco Neubert,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,7,0 - 30 days
4INFXLM5,Cecily Lampkin,MG Special,Rangreen,Lost,2017-04-10,2017-04-20,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,10,0 - 30 days
LIZMTGH2,Cecily Lampkin,MG Advanced,Isdom,Won,2017-04-10,2017-04-18,2017-04-01,2017-04-01,3409,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,8,0 - 30 days
04LU4OPA,Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,2017-04-10,2017-06-11,2017-04-01,2017-06-01,5721,Rocco Neubert,East,technology,1996,1100040000,2822,United States,2051 - 5000,62,61 - 90 days
T1I8GE75,Daniell Hammack,GTXPro,Ganjaflex,Won,2017-04-10,2017-06-28,2017-04-01,2017-06-01,5039,Rocco Neubert,East,retail,1995,5158710000,17479,Japan,10000 +,79,61 - 90 days
2HU581DM,Daniell Hammack,GTXPro,Xx-zobam,Won,2017-04-10,2017-04-11,2017-04-01,2017-04-01,5000,Rocco Neubert,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,1,0 - 30 days
75S7S74S,Darcel Schlecht,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-18,2017-04-01,2017-04-01,0,Melvin Marxen,Central,technology,1997,8170380000,16499,Korea,10000 +,8,0 - 30 days
VTVF5TBV,Darcel Schlecht,GTXPro,Codehow,Lost,2017-04-10,2017-04-18,2017-04-01,2017-04-01,0,Melvin Marxen,Central,software,1998,2714900000,2641,United States,2051 - 5000,8,0 - 30 days
6AC2ATXU,Darcel Schlecht,GTX Plus Pro,Gogozoom,Won,2017-04-10,2017-04-16,2017-04-01,2017-04-01,4955,Melvin Marxen,Central,telecommunications,2007,86680000,187,United States,0 - 1000,6,0 - 30 days
F4J6AVPQ,Darcel Schlecht,GTXPro,Condax,Won,2017-04-10,2017-04-17,2017-04-01,2017-04-01,5065,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,7,0 - 30 days
NFTSU7RW,Darcel Schlecht,GTXPro,Globex Corporation,Won,2017-04-10,2017-04-17,2017-04-01,2017-04-01,4343,Melvin Marxen,Central,technology,2000,1223720000,2497,Norway,1001 - 2500,7,0 - 30 days
NCUXZU3S,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-04-10,2017-04-20,2017-04-01,2017-04-01,3892,Melvin Marxen,Central,finance,1987,1698200000,3798,United States,2051 - 5000,10,0 - 30 days
YGNVLLUR,Gladys Colclough,GTX Basic,Warephase,Lost,2017-04-10,2017-04-20,2017-04-01,2017-04-01,0,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,10,0 - 30 days
XQ0N9T87,Hayden Neloms,MG Advanced,NA,Engaging,2017-04-10,NA,2017-04-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
O08NQM1J,James Ascencio,MG Advanced,Cheers,Lost,2017-04-10,2017-04-11,2017-04-01,2017-04-01,0,Summer Sewald,West,entertainment,1993,4269899999.9999995,6472,United States,5001 - 7500,1,0 - 30 days
5OJ4IRW4,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-10,2017-06-27,2017-04-01,2017-06-01,1115,Melvin Marxen,Central,technology,2005,1520660000,1806,United States,1001 - 2500,78,61 - 90 days
ZLY8SZXO,Kami Bicknell,GTX Basic,Kan-code,Won,2017-04-10,2017-04-16,2017-04-01,2017-04-01,533,Summer Sewald,West,software,1982,11698030000,34288,United States,10000 +,6,0 - 30 days
DCC85LZO,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-10,2017-04-13,2017-04-01,2017-04-01,1290,Summer Sewald,West,entertainment,1993,4269899999.9999995,6472,United States,5001 - 7500,3,0 - 30 days
ZVWUL0LL,Kary Hendrixson,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-12,2017-04-01,2017-04-01,0,Summer Sewald,West,technology,1997,8170380000,16499,Korea,10000 +,2,0 - 30 days
4R5LIB5F,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-04-10,2017-06-13,2017-04-01,2017-06-01,0,Summer Sewald,West,services,2003,692190000,1922,United States,1001 - 2500,64,61 - 90 days
P010EEZF,Lajuana Vencill,MG Special,Dontechi,Lost,2017-04-10,2017-04-12,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,software,1982,4618000000,10083,United States,10000 +,2,0 - 30 days
7AL9GWK6,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-04-10,2017-06-02,2017-04-01,2017-06-01,1047,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,53,31 - 60 days
RHXY2M2W,Lajuana Vencill,MG Special,Gogozoom,Won,2017-04-10,2017-04-18,2017-04-01,2017-04-01,47,Dustin Brinkmann,Central,telecommunications,2007,86680000,187,United States,0 - 1000,8,0 - 30 days
IKU97NEU,Markita Hansen,MG Advanced,Funholding,Engaging,2017-04-10,NA,2017-04-01,NA,NA,Celia Rouche,West,finance,1991,2819500000,7227,United States,5001 - 7500,NA,NA
R7SESFM0,Marty Freudenburg,GTX Basic,Condax,Lost,2017-04-10,2017-04-21,2017-04-01,2017-04-01,0,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,11,0 - 30 days
X501NN9P,Marty Freudenburg,GTXPro,Rangreen,Won,2017-04-10,2017-06-09,2017-04-01,2017-06-01,4413,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,60,31 - 60 days
AUDYTWRK,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-04-10,2017-06-26,2017-04-01,2017-06-01,950,Summer Sewald,West,technology,1997,8170380000,16499,Korea,10000 +,77,61 - 90 days
EUKD4Z0V,Reed Clapper,GTXPro,Plussunin,Lost,2017-04-10,2017-04-16,2017-04-01,2017-04-01,0,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,6,0 - 30 days
KPUHKYWU,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-04-10,2017-04-20,2017-04-01,2017-04-01,4136,Rocco Neubert,East,medical,1996,439210000,792,United States,0 - 1000,10,0 - 30 days
B0KF3NFK,Versie Hillebrand,MG Special,Rundofase,Won,2017-04-10,2017-04-18,2017-04-01,2017-04-01,62,Dustin Brinkmann,Central,technology,1983,1008060000,1238,United States,1001 - 2500,8,0 - 30 days
70M5V003,Vicki Laflamme,MG Special,J-Texon,Lost,2017-04-10,2017-04-18,2017-04-01,2017-04-01,0,Celia Rouche,West,retail,1989,1388670000,3583,United States,2051 - 5000,8,0 - 30 days
456BP2X7,Zane Levy,MG Advanced,NA,Engaging,2017-04-10,NA,2017-04-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
OC66D0JA,Zane Levy,GTX Basic,Goodsilron,Won,2017-04-10,2017-04-11,2017-04-01,2017-04-01,467,Summer Sewald,West,marketing,2000,2952730000,5107,United States,5001 - 7500,1,0 - 30 days
KE7SZLG7,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-04-11,2017-06-11,2017-04-01,2017-06-01,1075,Rocco Neubert,East,retail,1990,2520830000,3502,United States,2051 - 5000,61,61 - 90 days
XYZ39YT2,Cecily Lampkin,MG Special,Betatech,Lost,2017-04-11,2017-04-19,2017-04-01,2017-04-01,0,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,8,0 - 30 days
O4LNS6IC,Daniell Hammack,MG Special,Ontomedia,Won,2017-04-11,2017-04-13,2017-04-01,2017-04-01,52,Rocco Neubert,East,employment,1997,882120000,2769,United States,2051 - 5000,2,0 - 30 days
UKIM9XIZ,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-19,2017-04-01,2017-04-01,0,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,8,0 - 30 days
5Z0ACVAM,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-12,2017-04-01,2017-04-01,0,Melvin Marxen,Central,marketing,1986,2403580000,8801,United States,7501 - 10000,1,0 - 30 days
DIAR4IM7,Darcel Schlecht,GTXPro,Condax,Won,2017-04-11,2017-04-18,2017-04-01,2017-04-01,4837,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,7,0 - 30 days
30YWHJV8,Donn Cantrell,GTX Plus Basic,Plussunin,Lost,2017-04-11,2017-04-18,2017-04-01,2017-04-01,0,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,7,0 - 30 days
ABXW1X4U,Elease Gluck,GTX Basic,Faxquote,Lost,2017-04-11,2017-06-22,2017-04-01,2017-06-01,0,Celia Rouche,West,telecommunications,1995,1825820000,5595,United States,5001 - 7500,72,61 - 90 days
SZ1H1L8I,Elease Gluck,GTX Plus Basic,Xx-holding,Won,2017-04-11,2017-04-13,2017-04-01,2017-04-01,1163,Celia Rouche,West,finance,1993,7537240000,20293,United States,10000 +,2,0 - 30 days
IR03B656,Gladys Colclough,GTX Basic,Rundofase,Lost,2017-04-11,2017-04-21,2017-04-01,2017-04-01,0,Melvin Marxen,Central,technology,1983,1008060000,1238,United States,1001 - 2500,10,0 - 30 days
6NZROTHF,James Ascencio,GTX Plus Pro,Rantouch,Lost,2017-04-11,2017-06-10,2017-04-01,2017-06-01,0,Summer Sewald,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,60,31 - 60 days
