order_number,line_item,order_month,order_date,delivery_date,customer_key,store_key,product_key,quantity,gender,name,city,state_code,state,zip_code,birthday,product_name,brand,color,unit_cost_usd,unit_price_usd,sales_usd,subcategory_key,subcategory,category_key,category,first_purchase_date,age_in_days,unique_purchase_count,repeat_customer
1255015,2,2018-06-01,2018-06-08,2018-06-12,1809642,0,415,3,Female,Brandy Toscano,Worcester,MA,Massachusetts,1608,1981-01-13,Proseware Laptop8.9 E089 White,Proseware,White,166.2,326,978,0301,Laptops,03,Computers,2018-06-08,988,3,1
1255015,3,2018-06-01,2018-06-08,2018-06-12,1809642,0,1258,2,Female,Brandy Toscano,Worcester,MA,Massachusetts,1608,1981-01-13,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,Contoso,Blue,20.39,39.99,79.98,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2018-06-08,988,3,1
1256003,1,2018-06-01,2018-06-09,2018-06-13,1643550,0,572,2,Male,Gary Russell,Jacksonville,FL,Florida,32256,1991-03-12,Proseware Screen 100in M1609 Silver,Proseware,Silver,87.36999999999999,190,380,0305,Projectors & Screens,03,Computers,2017-12-26,1152,1,0
1256009,1,2018-06-01,2018-06-09,2018-06-12,2032588,0,1245,1,Male,Henri Berthiaume,Sarona,WI,Wisconsin,54870,1967-03-19,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,Fabrikam,White,85.64999999999999,168,168,0405,Camcorders,04,Cameras and camcorders,2018-02-15,1101,4,1
1256009,2,2018-06-01,2018-06-09,2018-06-12,2032588,0,844,5,Male,Henri Berthiaume,Sarona,WI,Wisconsin,54870,1967-03-19,Contoso Bright Light battery E20 Pink,Contoso,Pink,13.709999999999999,26.9,134.5,0308,Computers Accessories,03,Computers,2018-02-15,1101,4,1
1256010,1,2018-06-01,2018-06-09,2018-06-14,2060555,0,52,4,Female,Chanel Göransson,Lexington,MA,Massachusetts,2421,1969-05-31,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Silver,91.95,199.95000000000002,799.8000000000001,0104,Recording Pen,01,Audio,2018-06-09,987,2,1
1256010,2,2018-06-01,2018-06-09,2018-06-14,2060555,0,2500,2,Female,Chanel Göransson,Lexington,MA,Massachusetts,2421,1969-05-31,Contoso Phone Tough Skin Case E140 Silver,Contoso,Silver,12.09,23.72,47.44,0505,Cell phones Accessories,05,Cell phones,2018-06-09,987,2,1
1256019,1,2018-06-01,2018-06-09,2018-06-16,1745497,0,995,1,Male,Joshua Jackson,Chicago,IL,Illinois,60605,1968-10-28,A. Datum Advanced Digital Camera M300 Silver,A. Datum,Silver,86.67999999999999,188.5,188.5,0401,Digital Cameras,04,Cameras and camcorders,2018-06-09,987,3,1
1256019,2,2018-06-01,2018-06-09,2018-06-16,1745497,0,1949,6,Male,Joshua Jackson,Chicago,IL,Illinois,60605,1968-10-28,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Brown,142.75,279.98999999999995,1679.9399999999996,0802,Refrigerators,08,Home Appliances,2018-06-09,987,3,1
1256019,3,2018-06-01,2018-06-09,2018-06-16,1745497,0,1764,4,Male,Joshua Jackson,Chicago,IL,Illinois,60605,1968-10-28,MGS Age of Empires II: The Age of Kings E126,Tailspin Toys,Blue,23.86,46.8,187.2,0702,Download Games,07,Games and Toys,2018-06-09,987,3,1
1256026,1,2018-06-01,2018-06-09,2018-06-18,1692085,0,1651,1,Male,Sidney Striegel,Chicago,IL,Illinois,60631,1988-09-07,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-09,987,4,1
1256026,2,2018-06-01,2018-06-09,2018-06-18,1692085,0,2395,1,Male,Sidney Striegel,Chicago,IL,Illinois,60631,1988-09-07,Proseware Air conditioner 6000BTU E180 Red,Proseware,Red,101.96000000000001,199.99,199.99,0807,Air Conditioners,08,Home Appliances,2018-06-09,987,4,1
1256026,3,2018-06-01,2018-06-09,2018-06-18,1692085,0,503,3,Male,Sidney Striegel,Chicago,IL,Illinois,60631,1988-09-07,Adventure Works LCD24 X300 White,Adventure Works,White,271.35,819,2457,0304,Monitors,03,Computers,2018-06-09,987,4,1
1256026,4,2018-06-01,2018-06-09,2018-06-18,1692085,0,2111,1,Male,Sidney Striegel,Chicago,IL,Illinois,60631,1988-09-07,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,877.5,0804,Water Heaters,08,Home Appliances,2018-06-09,987,4,1
1258002,1,2018-06-01,2018-06-11,2018-06-14,1401445,0,1724,3,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,MGS Fable: The Lost Chapters E107,Tailspin Toys,Silver,28.55,56,168,0702,Download Games,07,Games and Toys,2017-02-22,1459,8,1
1258002,2,2018-06-01,2018-06-11,2018-06-14,1401445,0,1349,2,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,Contoso Single-line phones E10 White,Contoso,White,5.09,9.99,19.98,0501,Home & Office Phones,05,Cell phones,2017-02-22,1459,8,1
1258002,3,2018-06-01,2018-06-11,2018-06-14,1401445,0,1617,1,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,Contoso DVD Player M110 Silver,Contoso,Silver,26.67,57.99,57.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-02-22,1459,8,1
1258002,4,2018-06-01,2018-06-11,2018-06-14,1401445,0,1761,3,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,MGS Combat Flight Simulator 2 M400,Tailspin Toys,Black,33.75,73.39,220.17000000000002,0702,Download Games,07,Games and Toys,2017-02-22,1459,8,1
1258002,5,2018-06-01,2018-06-11,2018-06-14,1401445,0,507,7,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,Adventure Works LCD20 M210 White,Adventure Works,White,119.11,259,1813,0304,Monitors,03,Computers,2017-02-22,1459,8,1
1258002,6,2018-06-01,2018-06-11,2018-06-14,1401445,0,1528,5,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Black,100.06,302,1510,0504,Smart phones & PDAs,05,Cell phones,2017-02-22,1459,8,1
1258002,7,2018-06-01,2018-06-11,2018-06-14,1401445,0,93,4,Male,Charlie McCarty,Stlouis,MO,Missouri,63101,1995-01-03,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Blue,34.36,67.4,269.6,0106,Bluetooth Headphones,01,Audio,2017-02-22,1459,8,1
1258006,1,2018-06-01,2018-06-11,2018-06-15,1570075,0,1627,2,Male,James Rosario,San Antonio,TX,Texas,78238,1953-03-02,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,8.27,17.99,35.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-11,985,2,1
1258006,2,2018-06-01,2018-06-11,2018-06-15,1570075,0,1548,2,Male,James Rosario,San Antonio,TX,Texas,78238,1953-03-02,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,122.32,266,532,0504,Smart phones & PDAs,05,Cell phones,2018-06-11,985,2,1
1258012,1,2018-06-01,2018-06-11,2018-06-17,1208968,0,582,3,Female,Lucy Ketron,Fresno,CA,California,93706,1996-02-06,Contoso Screen 113in M251 Black,Contoso,Black,137.5,299,897,0305,Projectors & Screens,03,Computers,2018-06-11,985,1,0
1259005,1,2018-06-01,2018-06-12,2018-06-18,1380600,0,1796,7,Male,Phillip Peterson,Florence,AL,Alabama,35630,1968-02-14,MGS Rise of Nations2009 E152,Tailspin Toys,Silver,21.919999999999998,43,301,0702,Download Games,07,Games and Toys,2017-01-02,1510,5,1
1259005,2,2018-06-01,2018-06-12,2018-06-18,1380600,0,452,1,Male,Phillip Peterson,Florence,AL,Alabama,35630,1968-02-14,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95000000000002,219.95000000000002,0303,Desktops,03,Computers,2017-01-02,1510,5,1
1259010,1,2018-06-01,2018-06-12,2018-06-14,2054922,0,1680,3,Male,Branko Antunovic,Boca Raton,FL,Florida,33434,1945-02-26,MGS Hand Games for students E400 Silver,Tailspin Toys,Silver,3.56,6.99,20.97,0701,Boxed Games,07,Games and Toys,2016-12-05,1538,2,1
1259010,2,2018-06-01,2018-06-12,2018-06-14,2054922,0,190,5,Male,Branko Antunovic,Boca Raton,FL,Florida,33434,1945-02-26,SV 8xDVD E130 Silver,Southridge Video,Silver,29.01,56.9,284.5,0202,VCD & DVD,02,TV and Video,2016-12-05,1538,2,1
1259011,1,2018-06-01,2018-06-12,2018-06-15,1423539,0,1409,2,Male,Jack Woodard,Wayne,PA,Pennsylvania,19087,1975-10-26,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589,1178,0503,Touch Screen Phones,05,Cell phones,2017-03-01,1452,1,0
1259014,1,2018-06-01,2018-06-12,2018-06-17,1869574,0,648,1,Female,Melissa Mosley,Ferguson,MO,Missouri,63135,1974-11-27,Proseware Fax Machine E100 Black,Proseware,Black,40.28,79,79,0306,"Printers, Scanners & Fax",03,Computers,2018-06-12,984,1,0
1259016,1,2018-06-01,2018-06-12,2018-06-16,1454940,0,33,10,Female,Rosario Brown,Apex,NC,North Carolina,27502,1976-07-29,Contoso 32GB Video MP3 Player M3200 Black,Contoso,Black,84.49000000000001,255,2550,0101,MP4&MP3,01,Audio,2016-07-12,1684,7,1
1261013,1,2018-06-01,2018-06-14,2018-06-18,1819268,0,1462,1,Female,Lorena Roberson,Lexington,KY,Kentucky,40505,1938-04-26,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,123.24000000000001,268,268,0503,Touch Screen Phones,05,Cell phones,2018-02-22,1094,1,0
1263010,1,2018-06-01,2018-06-16,2018-06-23,1666094,0,1618,3,Male,William Stilwell,Pittsburgh,PA,Pennsylvania,15206,1972-12-20,Contoso DVD Player M120 White,Contoso,White,27.130000000000003,58.99,176.97,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-16,980,2,1
1263012,1,2018-06-01,2018-06-16,2018-06-21,1536966,0,201,2,Male,Ricky Corbett,West Nyack,NY,New York,10994,1960-09-01,Litware Home Theater System 5.1 Channel M512 Black,Litware,Black,321.44,699,1398,0203,Home Theater System,02,TV and Video,2018-06-16,980,1,0
1263019,1,2018-06-01,2018-06-16,2018-06-19,1891992,0,171,1,Male,Larry Cooper,Chester,NY,New York,10918,1940-02-25,SV 16xDVD E340 Black,Southridge Video,Black,45.53,99,99,0202,VCD & DVD,02,TV and Video,2018-06-05,991,5,1
1263019,2,2018-06-01,2018-06-16,2018-06-19,1891992,0,363,5,Male,Larry Cooper,Chester,NY,New York,10918,1940-02-25,Adventure Works Laptop15 M1500 Black,Adventure Works,Black,321.44,699,3495,0301,Laptops,03,Computers,2018-06-05,991,5,1
1263019,3,2018-06-01,2018-06-16,2018-06-19,1891992,0,2512,1,Male,Larry Cooper,Chester,NY,New York,10918,1940-02-25,Contoso Bluetooth Active Headphones L15 Black,Contoso,Black,43.07,129.99,129.99,0505,Cell phones Accessories,05,Cell phones,2018-06-05,991,5,1
1265004,1,2018-06-01,2018-06-18,2018-06-21,2026106,0,438,4,Male,Swen Herrmann,Frisco,TX,Texas,75034,2000-11-28,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.47999999999996,919,3676,0303,Desktops,03,Computers,2017-11-20,1188,1,0
1265010,1,2018-06-01,2018-06-18,2018-06-20,1527126,0,1603,6,Male,Raymond Saunders,Oakland,CA,California,94612,1951-07-02,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,56.08,109.99000000000001,659.94,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-18,978,5,1
1266001,1,2018-06-01,2018-06-19,2018-06-23,1317733,0,1659,5,Female,Kathy Adams,Albion,PA,Pennsylvania,16401,1980-02-19,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,259.98999999999995,1299.9499999999998,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-19,977,4,1
1266001,2,2018-06-01,2018-06-19,2018-06-23,1317733,0,1714,2,Female,Kathy Adams,Albion,PA,Pennsylvania,16401,1980-02-19,MGS Halo 2 for Windows Vista M220,Tailspin Toys,White,32.25,70.13,140.26,0702,Download Games,07,Games and Toys,2018-06-19,977,4,1
1266008,1,2018-06-01,2018-06-19,2018-06-24,1298070,0,2392,5,Male,James Lacefield,Oakland,CA,California,94612,1978-07-21,Proseware Air conditioner 10000BTU M490 Red,Proseware,Red,197.73999999999998,429.98999999999995,2149.95,0807,Air Conditioners,08,Home Appliances,2018-06-19,977,4,1
1266008,2,2018-06-01,2018-06-19,2018-06-24,1298070,0,1654,2,Male,James Lacefield,Oakland,CA,California,94612,1978-07-21,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,86.14,259.98999999999995,519.9799999999999,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-19,977,4,1
1266010,1,2018-06-01,2018-06-19,2018-06-22,1472706,0,1515,4,Male,Alexis Cole,Oak Park,IL,Illinois,60300,1957-01-14,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Gold,105.77,230,920,0504,Smart phones & PDAs,05,Cell phones,2018-06-19,977,4,1
1266010,2,2018-06-01,2018-06-19,2018-06-22,1472706,0,1502,2,Male,Alexis Cole,Oak Park,IL,Illinois,60300,1957-01-14,The Phone Company Smart phones 4 GB of Memory M300 Pink,The Phone Company,Pink,109.91000000000001,239,478,0504,Smart phones & PDAs,05,Cell phones,2018-06-19,977,4,1
1266010,3,2018-06-01,2018-06-19,2018-06-22,1472706,0,1579,5,Male,Alexis Cole,Oak Park,IL,Illinois,60300,1957-01-14,SV DVD Recorder L220 White,Southridge Video,White,72.56,219,1095,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-19,977,4,1
1266010,4,2018-06-01,2018-06-19,2018-06-22,1472706,0,1615,10,Male,Alexis Cole,Oak Park,IL,Illinois,60300,1957-01-14,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,96.08,289.98999999999995,2899.8999999999996,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-19,977,4,1
1266015,1,2018-06-01,2018-06-19,2018-06-22,1604320,0,535,9,Female,Anne Nix,Memphis,TN,Tennessee,38104,1936-02-16,WWI LCD19W M100 White,Wide World Importers,White,82.32,179,1611,0304,Monitors,03,Computers,2018-06-19,977,3,1
1266015,2,2018-06-01,2018-06-19,2018-06-22,1604320,0,441,2,Female,Anne Nix,Memphis,TN,Tennessee,38104,1936-02-16,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,Brown,117.21000000000001,229.9,459.8,0303,Desktops,03,Computers,2018-06-19,977,3,1
1266015,3,2018-06-01,2018-06-19,2018-06-22,1604320,0,605,3,Female,Anne Nix,Memphis,TN,Tennessee,38104,1936-02-16,Contoso Screen 125in M250 Silver,Contoso,Silver,152.08,459,1377,0305,Projectors & Screens,03,Computers,2018-06-19,977,3,1
1267007,1,2018-06-01,2018-06-20,2018-06-22,2039796,0,88,8,Male,Cupido Portillo,Pittsburgh,PA,Pennsylvania,15219,1949-08-14,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.690000000000005,149.99,1199.92,0106,Bluetooth Headphones,01,Audio,2017-08-31,1269,7,1
1268007,1,2018-06-01,2018-06-21,2018-06-26,1811110,0,424,3,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,809.8499999999999,0303,Desktops,03,Computers,2016-07-09,1687,6,1
1268007,2,2018-06-01,2018-06-21,2018-06-26,1811110,0,2509,7,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,Contoso Original K1m Li-Ion Standard Battery E170 Black,Contoso,Black,2.07,4.06,28.419999999999998,0505,Cell phones Accessories,05,Cell phones,2016-07-09,1687,6,1
1268007,3,2018-06-01,2018-06-21,2018-06-26,1811110,0,1936,10,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Orange,152.94,299.98999999999995,2999.8999999999996,0802,Refrigerators,08,Home Appliances,2016-07-09,1687,6,1
1268007,4,2018-06-01,2018-06-21,2018-06-26,1811110,0,608,3,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,Contoso Screen 100in E010 Silver,Contoso,Silver,62.949999999999996,190,570,0305,Projectors & Screens,03,Computers,2016-07-09,1687,6,1
1268007,5,2018-06-01,2018-06-21,2018-06-26,1811110,0,1559,2,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,White,137.5,299,598,0504,Smart phones & PDAs,05,Cell phones,2016-07-09,1687,6,1
1268007,6,2018-06-01,2018-06-21,2018-06-26,1811110,0,1884,4,Male,Phillip Beatty,Hickory Hills,IL,Illinois,60457,1955-10-26,Contoso Washer & Dryer 24in M240 Green,Contoso,Green,836.03,1818,7272,0801,Washers & Dryers,08,Home Appliances,2016-07-09,1687,6,1
1270010,1,2018-06-01,2018-06-23,2018-06-27,2092398,0,93,6,Male,Austin Hunter,Shelbyville,IN,Indiana,46176,2001-03-25,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Blue,34.36,67.4,404.40000000000003,0106,Bluetooth Headphones,01,Audio,2018-06-23,973,3,1
1270010,2,2018-06-01,2018-06-23,2018-06-27,2092398,0,171,3,Male,Austin Hunter,Shelbyville,IN,Indiana,46176,2001-03-25,SV 16xDVD E340 Black,Southridge Video,Black,45.53,99,297,0202,VCD & DVD,02,TV and Video,2018-06-23,973,3,1
1270010,3,2018-06-01,2018-06-23,2018-06-27,2092398,0,1637,7,Male,Austin Hunter,Shelbyville,IN,Indiana,46176,2001-03-25,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,8.27,17.99,125.92999999999999,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-06-23,973,3,1
1273000,1,2018-06-01,2018-06-26,2018-06-30,2062344,0,163,3,Male,James Coleman,Harwich,MA,Massachusetts,2645,1951-11-03,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,527.53,1592.2,4776.6,0201,Televisions,02,TV and Video,2018-06-26,970,3,1
1273012,1,2018-06-01,2018-06-26,2018-06-30,1530958,0,647,1,Female,Anne Whitacre,Elmsford,NY,New York,10523,1952-09-16,Proseware Fax phone E100 Black,Proseware,Black,44.36,87,87,0306,"Printers, Scanners & Fax",03,Computers,2018-06-26,970,3,1
1273012,2,2018-06-01,2018-06-26,2018-06-30,1530958,0,1920,8,Female,Anne Whitacre,Elmsford,NY,New York,10523,1952-09-16,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,Green,66.27,129.99,1039.92,0802,Refrigerators,08,Home Appliances,2018-06-26,970,3,1
1273012,3,2018-06-01,2018-06-26,2018-06-30,1530958,0,428,3,Female,Anne Whitacre,Elmsford,NY,New York,10523,1952-09-16,Adventure Works Desktop PC2.33 XD233 Brown,Adventure Works,Brown,321.05,969,2907,0303,Desktops,03,Computers,2018-06-26,970,3,1
1274004,1,2018-06-01,2018-06-27,2018-07-02,1947294,0,98,3,Female,Lucinda Dwyer-Gray,Los Angeles,CA,California,90031,1992-12-30,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Silver,55.18,120,360,0106,Bluetooth Headphones,01,Audio,2018-06-27,969,4,1
1274004,2,2018-06-01,2018-06-27,2018-07-02,1947294,0,568,3,Female,Lucinda Dwyer-Gray,Los Angeles,CA,California,90031,1992-12-30,Proseware Projector 480p DLP12 Silver,Proseware,Silver,254.4,499,1497,0305,Projectors & Screens,03,Computers,2018-06-27,969,4,1
1274004,3,2018-06-01,2018-06-27,2018-07-02,1947294,0,424,7,Female,Lucinda Dwyer-Gray,Los Angeles,CA,California,90031,1992-12-30,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,1889.6499999999999,0303,Desktops,03,Computers,2018-06-27,969,4,1
1274004,4,2018-06-01,2018-06-27,2018-07-02,1947294,0,32,2,Female,Lucinda Dwyer-Gray,Los Angeles,CA,California,90031,1992-12-30,Contoso 32GB Video MP3 Player M3200 Pink,Contoso,Pink,84.49000000000001,255,510,0101,MP4&MP3,01,Audio,2018-06-27,969,4,1
1274006,1,2018-06-01,2018-06-27,2018-07-02,1579793,0,123,1,Female,Maryanne Carpenter,Jacksonville,FL,Florida,32246,1972-08-24,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,128.76,279.98999999999995,279.98999999999995,0201,Televisions,02,TV and Video,2016-08-10,1655,1,0
1275003,1,2018-06-01,2018-06-28,2018-07-05,2052994,0,1942,3,Female,Rachel Sunderland,Wichita,KS,Kansas,67202,1997-04-25,Litware Refrigerator 4.6CuFt E280 White,Litware,White,152.94,299.98999999999995,899.9699999999998,0802,Refrigerators,08,Home Appliances,2018-06-28,968,2,1
1275003,2,2018-06-01,2018-06-28,2018-07-05,2052994,0,82,2,Female,Rachel Sunderland,Wichita,KS,Kansas,67202,1997-04-25,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.650000000000002,40.55,81.1,0106,Bluetooth Headphones,01,Audio,2018-06-28,968,2,1
1276000,1,2018-06-01,2018-06-29,2018-07-04,1491550,0,1419,4,Female,Irene Hall,New York,NY,New York,10007,1972-12-11,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.64999999999999,258,1032,0503,Touch Screen Phones,05,Cell phones,2017-05-03,1389,1,0
1277013,1,2018-06-01,2018-06-30,2018-07-05,1430321,0,1588,7,Male,Joseph Ostlund,Goshen,NY,New York,10924,1979-04-28,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,6.39,13.89,97.23,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-01-03,1144,2,1
1277013,2,2018-06-01,2018-06-30,2018-07-05,1430321,0,1826,10,Male,Joseph Ostlund,Goshen,NY,New York,10924,1979-04-28,"MGS Age of Empires, 2009 E182",Tailspin Toys,Blue,16.310000000000002,32,320,0702,Download Games,07,Games and Toys,2018-01-03,1144,2,1
1277024,1,2018-06-01,2018-06-30,2018-07-03,1575801,0,354,1,Male,Dale Frances,New Stanton,PA,Pennsylvania,15672,1967-03-27,Fabrikam Laptop12 M2001 Silver,Fabrikam,Silver,195.23999999999998,382.95,382.95,0301,Laptops,03,Computers,2018-06-30,966,8,1
1277024,2,2018-06-01,2018-06-30,2018-07-03,1575801,0,1248,1,Male,Dale Frances,New Stanton,PA,Pennsylvania,15672,1967-03-27,Contoso Rechargeable Li-Ion Battery Pack E300 Black,Contoso,Black,25.49,49.99,49.99,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2018-06-30,966,8,1
1277024,3,2018-06-01,2018-06-30,2018-07-03,1575801,0,51,6,Male,Dale Frances,New Stanton,PA,Pennsylvania,15672,1967-03-27,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,199.95000000000002,1199.7,0104,Recording Pen,01,Audio,2018-06-30,966,8,1
1277024,4,2018-06-01,2018-06-30,2018-07-03,1575801,0,170,3,Male,Dale Frances,New Stanton,PA,Pennsylvania,15672,1967-03-27,SV 16xDVD M330 Black,Southridge Video,Black,50.13,109,327,0202,VCD & DVD,02,TV and Video,2018-06-30,966,8,1
1280000,1,2018-07-01,2018-07-03,2018-07-07,1378935,0,1578,3,Female,Sallie Moreland,Hinton,WV,West Virginia,25951,1966-11-13,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219,657,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-12-28,1515,3,1
1280000,2,2018-07-01,2018-07-03,2018-07-07,1378935,0,2504,4,Female,Sallie Moreland,Hinton,WV,West Virginia,25951,1966-11-13,Contoso Touch Stylus Pen E150 White,Contoso,White,5.09,9.99,39.96,0505,Cell phones Accessories,05,Cell phones,2016-12-28,1515,3,1
1280000,3,2018-07-01,2018-07-03,2018-07-07,1378935,0,445,3,Female,Sallie Moreland,Hinton,WV,West Virginia,25951,1966-11-13,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559,1677,0303,Desktops,03,Computers,2016-12-28,1515,3,1
1280002,1,2018-07-01,2018-07-03,2018-07-08,1879578,0,2502,2,Female,Julia Barnes,Salinas,CA,California,93901,1972-04-12,Contoso Touch Stylus Pen E150 Black,Contoso,Black,5.09,9.99,19.98,0505,Cell phones Accessories,05,Cell phones,2018-07-03,963,3,1
